source,text,rater1,rater2
kubertenes,"Hey all! Has anyone successfully disabled the default Android permission asks (there are 4 of them). My app doesn't use any of them, and asking would deter usage. I've tried: android: { permissions: [], }, - but that gives me an Unfortunately, [appname] has stopped after loading my standalone app.",NL,NL
kubertenes,Cool thanks @satya164,NL,NL
kubertenes,animations Documentation is cool!,NL,NL
kubertenes,or do i..,NL,NL
kubertenes,exp login -u username -p password,Not,Not
kubertenes,@drewh commented on @tek's file Screenshot_20171021-104504.jpg: It's sortable list component,NL,NL
kubertenes,nesho uploaded a file: Untitled,NL,NL
kubertenes,@andrewmin hi! can you tell me the most recent time you hit this issue? sorry for dropping the ball here,NL,NL
kubertenes,@xavier_carpentier i have been meaning to but haven't had a chance,NL,NL
kubertenes,it's questionable on ios even in native code,NL,NL
kubertenes,"yea, i'm doing that for now",NL,NL
kubertenes,No way!! Will do it now. (My first android app -> silly question) Thanks @brent,NL,NL
kubertenes,@jesse set the channel topic: Limited support on 12/25 and 12/31 to 1/1! Please post in the forums first if you have a question or a problem! Include an example with https://snack.expo.io Forums: https://forums.expo.io Feature Requests: https://expo-pls.xyz,NL,NL
kubertenes,"Hi group , i come with another RN Expo question, i have a detached expo app, currently working on Android side, my question is: is there anyway to generate an APK that can work offline, like standalone app, i want to generate a potable APK, but it seems it depends on Expo.",NL,NL
kubertenes,"When the app loads, I just want to display our icon. This looks like it'll do https://docs.expo.io/versions/latest/guides/configuration.html#loading How is this different to the splash screen?",NL,NL
kubertenes,Again I'm getting the same issue. This time build id - f9221051-6a01-4942-b1d4-818da20af5d1,NL,NL
kubertenes,i resolved this by unpublishing the other app and republishing with the new APK,NL,NL
kubertenes,Hi guys i have a question with props. if I send a object to child by props. I send a memory path or a clone of my object?,NL,NL
kubertenes,hi expo folks! I cannot seem to get react-native-camera working in Expo. I get the following error: undefined is not an object (evaluating 'CameraManager.Aspect') The error originates on line 62 of react-native-camera index.js which is calling NativeModules.CameraManager. Does this have something to do with expo not having access to some native apis?,NL,NL
kubertenes,I thought that only worked for apps within expo's platform,NL,NL
kubertenes,"you can't update yet, it's not released",NL,NL
kubertenes,"sure thing, I just love the coffee here",NL,NL
kubertenes,hi guys.. do you know tell me if i need send apk again for playstore if i change my google apikey in app.json ?,NL,NL
kubertenes,@drewbie I think that's good! cc @brent,NL,NL
kubertenes,"How do I debug a broken tunnel? I can only use the LAN url after the most recent update. I've tried to logout and login again, also tried running exp start -c but it doesn't help.",NL,NL
kubertenes,"@bbrostoff you're right, thanks! It actually just flew through review!",NL,NL
kubertenes,@nikki We use Boot as our build system for our web app and really want to use it for ReactNative app but haven't gotten it to work yet. I'll try your new template again soon and report back.,NL,NL
kubertenes,"Heads up regarding the exponent-cljs-template. - Renamed all references from Exponent -> Expo (template is now expo-cljs-template) - Upgraded Expo to 17.0.0 - Upgraded all Reagent dependencies to their latest versions (including Clojure/Clojurescript/Figwheel/Re-Frame/etc.) It seems like some stuff broke in the process (especially regarding boot, references to @tiensonqin's cljs-exponent library (as React Native deprecated Navigator references), but I'm going to slowly try to work through all of the problems. Please file issues and if you can help out I'd really appreciate it. I've only worked with Reagent and Leiningen, so I'm guessing I've got a steep learning curve ahead of me.  https://github.com/seantempesta/expo-cljs-template/ PS. If you aren't happy and want to use the older version, the old lein template is still around. Just use lein new exponent <project-name> to get it.",NL,NL
kubertenes,"@mo.rajbi - strange, would be nice if you could have given us more info",NL,NL
kubertenes,what happens when you run adb devices?,NL,NL
kubertenes,"hi guys, I'm a little bit worried, how expo is making money? I'm worried of using a [great] tool that could cease to exist at any day",NL,NL
kubertenes,https://reactnavigation.org/docs/guides/linking#URI-Prefix,Not,Not
kubertenes,do you really need to use absolute?,NL,NL
kubertenes,Thanks @peter. Is there a reference to version of React to use for each version of expo sdk?,NL,NL
kubertenes,"@adamjnav Not at all man.. I am probably coming out as the annoying person who asks too much and you guys have to deal with my issues, and I highly appreciate that.. hopefully I will be able to help back as well in the future.. I'm trying to implement the exponent push notification server using node.. so the first thing I have to do is yarn add exponent-server-sdk... and when I do that I get No lockfile found.. TypeError: Cannot read property 'name' of null.",NL,NL
kubertenes,"hey @info so from the logs i can see with your request id, when fetching push certs, it fails with 'Could not find app with bundle id'. Can you check that the bundle id on your push certificate (you can verify this on the apple developer website) matches the bundle id that you have in app.json?",NL,NL
kubertenes,$(SRCROOT)/../../../ios/Pods/Headers/Public/,Not,Not
kubertenes,Hey @ccheever one last query Can I use back-end only as node server or php serve will serve good as well?,NL,NL
kubertenes,actually we're completely removing the button soon,NL,NL
kubertenes,"@turadg an .ipa file is what you upload to apple, did you have problems with it?",NL,NL
kubertenes,@ben standalone app pipeline is updated to sdk17 also?,NL,NL
kubertenes,dunno,NL,NL
kubertenes,@singhalok641 uploaded a file: index.jpeg,NL,NL
kubertenes,It appears there's some kind of issue with your launch image,NL,NL
kubertenes,Pretty cool: https://gl-react-cookbook.surge.sh/ just saying,NL,NL
kubertenes,do you have both devices open?,NL,NL
kubertenes,"I'm testing out facebookAds and expo client crashes whenever the bannerView is clicked. Also based on the documentation, what is the function to be used when the call to action is pressed for native ads?",NL,NL
kubertenes,literally the normal way of using MapKit at this point is to apply a bunch of hacks to reduce memory usage,NL,NL
kubertenes,Have you seen this?,NL,NL
kubertenes,"thanks for sharing. there is another rn pkg that is working encoding the files to aac, so ill just stick with that. i was trying to consolidate dependencies and use expo everywhere i could, but i guess the expo audio api isnt creating a session? c'est la vie. thanks again",NL,NL
kubertenes,Awesome! Good to hear!,NL,NL
kubertenes,"Just watched the F8 keynote.., /gif mindblown",NL,NL
kubertenes,If you want you can get access to my repo or my expo build,NL,NL
kubertenes,"hey, is there a way on Expo to upload our own push certificate / keys, so that Expo push can be supported on ejected apps? This would be handy because detaching currently means having to rewrite the whole push infrastructure of an existing Expo app, and migrating from Expo to OneSignal or manual push is not as straightforward as it can seems",NL,NL
kubertenes,I understand that. But for example on iOS it properly resolves relative path to bundle.,NL,NL
kubertenes,Hello everyone! I would like to connect SQLite when i'm on Expo Client on Android - development mode?,NL,NL
kubertenes,It will be fixed in SDK 23,NL,NL
kubertenes,@nikki It's hard to debug. XDE seems can't output arrays and objects,NL,NL
kubertenes,@turbozv when did you build it?,NL,NL
kubertenes,"expo: 15.0.0,",Not,Not
kubertenes,"I already a little bit the code, but getNavigator is attached to the context ... I don't know yet how to get it in another way...",NL,NL
kubertenes,"@brent Got it, thanks! I'm curious, was there any performance reason not to include it by default?",NL,NL
kubertenes,@dehli @satya164 you worked on the ads stuff right?,NL,NL
kubertenes,Ok thats good to know. Is there a way to disable OTA updates? It seems like the only way to do that is to change the app's slug.,NL,NL
kubertenes,hello! looking at that,NL,NL
kubertenes,Hmm. It seems my app doesn't get new OTA updates. I didn't changed sdk version or any of those restricted properties. How I can debug it?,NL,NL
kubertenes,I actually just had a user uninstall and re-install expo and he's still getting an old version of my code...so strange,NL,NL
kubertenes,"ngrok - install failed { Error: EACCES: permission denied, open '/usr/lib/node_modules/ngrok/bin/ngrok'",Not,Not
kubertenes,Is there any alternative to expo that can use to serve reactnative in easy way,NL,NL
kubertenes,Getting the following on macOS using the IDE,NL,NL
kubertenes,"Hey, I am having some problem with exp",NL,NL
kubertenes,see releases,NL,NL
kubertenes,haha lol,NL,NL
kubertenes,"Hey guys, have any of you facing an issue that expo failed to deploy updates to apple store and google play?",NL,NL
kubertenes,"thanks, we're pushing a fix for that soon, should be live in an hour or so, sorry for the hassle. if you appeal and apple rejects, you'll need to rebuild. or if you wait a bit, i'll ping you when the fix has been applied and you can rebuild/resubmit",NL,NL
kubertenes,you don't need to compare props,NL,NL
kubertenes,@keith uploaded a file: Code for scaling down image taken with the camera and commented: @simon_rsp here you go!,NL,NL
kubertenes,"Interesting, we'll investigate",NL,NL
kubertenes,Cool,NL,NL
kubertenes,(like I did on that example),NL,NL
kubertenes,+1 to android queue purge,NL,NL
kubertenes,is it okey to ask a more general react native question here?,NL,NL
kubertenes,"yeah, you could do that in tabStyle prop",NL,NL
kubertenes,I will try that,NL,NL
kubertenes,are you on pc or mac?,NL,NL
kubertenes,this seems obvious but cant find an answer in the forums. failing to load LAN url even tho simulator and phone is on the same network as host. anyone encounter this? visiting 192.168.0.38:19000 from mobile browser returns expo JSON,NL,NL
kubertenes,@ccheever I figured it out,NL,NL
kubertenes,"I am having the worse time working with Picker, specifically styling it to stay at the bottom of the screen. Anyone using the Picker and have any solutions or packages that is better?",NL,NL
kubertenes,"expo's asset layer currently always uploads your assets to s3 when you publish, then replaces the JS asset requires with the s3 hash, so I'm not sure there's much you can do to convince it to bundle your assets",NL,NL
